2435,Buck Ford,28,M,Afghan,819300,0
2436,Malika Wheeler,42,F,Russian,43059,4
2437,Miles Medina,25,M,Irish,760871,5
2438,Andree Wilson,31,F,Dutch,938947,4
2439,Wilfred Moreno,61,M,Uruguayan,880269,3
2440,Jenee Hewitt,50,F,Jordanian,180762,4
2441,Marcelo Moody,39,M,Italian,859892,3
2442,Gregory Rogers,65,F,English,561551,5
2443,Brock Fields,30,M,Russian,925871,3
2444,Melda Finch,67,F,Estonian,264450,0
2445,Denny Griffin,63,M,Brazilian,426445,3
2446,Signe Barlow,47,F,Egyptian,756104,5
2447,Clint Skinner,47,M,Argentinian,460371,3
2448,Hildegarde Hart,46,F,Ecuadorian,9857,4
2449,Nicholas Mayo,50,M,Chilean,223223,2
2450,Annabell Rutledge,20,F,Taiwanese,55118,5
2451,Vito Macias,54,M,Egyptian,724080,4
2452,Saturnina Meyers,53,F,Venezuelan,689365,0
2453,Joey Delgado,45,M,Ukrainian,778089,4
2454,Sharita Greene,49,F,Finnish,590166,4
2455,Micheal Potts,47,M,Cameroonian,310465,5
2456,Lasandra Crawford,49,F,German,47867,0
2457,Prince Cline,56,M,Cuban,830410,3
2458,Penney Reese,58,F,German,338620,2
2459,Christian Alston,63,M,Bolivian,261579,3
2460,Maisha Medina,50,F,German,253406,0
2461,Moises Hill,65,M,Venezuelan,962625,0
2462,Keeley Hill,44,F,Polish,232958,4
2463,Earle Baird,44,M,Mexican,110115,5
2464,Danyell Hawkins,24,F,Ukrainian,97224,4
2465,Burt Watts,68,M,Estonian,547899,1
2466,Nichelle Mcbride,55,F,British,220646,3
2467,Jean Camacho,49,M,Finnish,88228,0
2468,Nickole Snow,36,F,Russian,164403,3
2469,Julian Guerra,67,M,Latvian,435110,2
2470,Reginia Galloway,23,F,British,581847,3
2471,Hal Gamble,65,M,Ethiopian,934841,0
2472,Elease Daniels,38,F,Australian,747397,2
2473,Anderson Cardenas,21,M,Dominican,616515,3
2474,Delmy Mclean,49,F,Iranian,447197,0
2475,Moshe Lloyd,32,M,Jordanian,464986,1
2476,Marianela Guzman,46,F,Danish,647615,2
2477,Beau Craft,34,M,Irish,307599,2
2478,Sindy Barron,37,F,Irish,388121,2
2479,Graham Key,23,M,Spanish,14273,5
2480,Shakira Foreman,65,F,Venezuelan,340718,3
2481,Santiago Harding,51,M,Estonian,607449,0
2482,Thomasine Yang,42,F,Polish,159165,1
2483,Forrest Chandler,62,M,Estonian,108354,4
2484,Phung Maynard,29,F,Saudi,804458,4
2485,Eugenio Golden,32,M,Cameroonian,499496,4
2486,Jona Hooper,39,F,Australian,771650,3
2487,Kraig Carpenter,68,M,Greek,487079,1
2488,Vanetta Delgado,51,F,Cuban,367793,4
2489,Hung Robinson,47,M,Iranian,509490,1
2490,Hsiu Baird,54,F,Cameroonian,717074,5
2491,Noel Fox,53,M,Afghan,849888,5
2492,Eleanora Hart,37,F,Puerto Rican,406811,1
2493,Brooks Sargent,25,M,Bolivian,472114,4
2494,Maxima Freeman,65,F,Israeli,793324,1
2495,Whitney Johns,42,M,Canadian,613653,1
2496,Donette Snider,47,F,German,203029,0
2497,Isidro Barrett,55,M,Cuban,985915,0
2498,Sandee Garza,34,F,Argentinian,352229,3
2499,Shelton Salinas,44,M,Ecuadorian,278246,4
2500,Francina Dixon,21,F,Spanish,955130,2
2501,Vaughn Caldwell,52,M,Canadian,534814,3
2502,Terica Trevino,22,F,Finnish,169042,3
2503,Nicolas Dalton,53,M,Russian,935099,5
2504,Colby Daniels,23,F,Ukrainian,966660,3
2505,Delmar Golden,29,M,Guatemalan,326314,5
2506,Dusti Ware,40,F,English,758766,4
2507,Martin Barber,38,M,Iranian,344340,5
2508,Elease Sherman,41,F,Cambodian,395010,2
2509,Abe Caldwell,69,M,Cameroonian,161511,0
2510,Kam Hunt,23,F,Ukrainian,239247,0
2511,Don Scott,32,M,Egyptian,145162,4
2512,Jenise Sheppard,25,F,Chilean,318505,3
2513,Kenny Middleton,35,M,Guatemalan,886144,2
2514,Verlene Meyer,21,F,Russian,507496,3
2515,Everette Wilkins,65,M,Ethiopian,759470,1
2516,Pamula Thomas,19,F,Uruguayan,70500,2
2517,Scotty Owen,57,M,Japanese,884536,2
2518,Regan Roberson,60,F,Polish,249752,1
2519,Ron Price,30,M,Mexican,68753,5
2520,Maren Nixon,32,F,Canadian,793890,0
2521,Sherwood Larson,65,M,Chilean,89327,0
2522,Gwyneth Sharpe,38,F,Iranian,577822,3
2523,Reginald Daniel,53,M,Cuban,275402,3
2524,Cecille Bray,61,F,German,493604,0
2525,Bernie Walsh,28,M,Cameroonian,470718,0
2526,Digna Webb,32,F,Chilean,884120,5
2527,Jerald Bruce,19,M,Greek,38802,2
2528,Janae Peterson,41,F,Greek,992188,3
2529,Son Meadows,61,M,Cuban,530793,4
2530,Breann Mcintyre,67,F,Spanish,358468,4
2531,Arden Holden,70,M,Greek,557248,5
2532,Valery Levine,63,F,Costa Rican,236327,0
2533,Milan Jacobs,40,M,Japanese,287262,4
2534,Jude Rosa,69,F,Colombian,212738,4
2535,Willian Huber,22,M,Saudi,150872,0
2536,Melissia Frederick,29,F,Cameroonian,838148,1
2537,Devin Lynn,25,M,Brazilian,236889,5
2538,Esta Harper,66,F,Danish,103440,2
2539,Emerson Torres,23,M,Romanian,826690,1
2540,Denae Macias,60,F,Greek,644614,2
2541,Emile Randall,43,M,Egyptian,283312,1
2542,Vannessa Rhodes,60,F,Romanian,540333,3
2543,Mauricio Huber,42,M,Dominican,753053,2
2544,Keesha Weeks,58,F,Belgian,877844,0
2545,Arturo Morales,62,M,Saudi,128363,5
2546,Jinny Hampton,48,F,Romanian,470043,4
2547,Lyndon Gomez,56,M,French,695125,4
2548,Samuel Tillman,50,F,Ukrainian,238920,4
2549,Foster Hickman,58,M,Costa Rican,976779,5
2550,Kanisha Lyons,37,F,British,871115,1
2551,Marcellus Mendez,36,M,Canadian,449482,3
2552,Argentina Smith,46,F,Irish,552041,3
2553,Chase O'brien,48,M,Bolivian,404179,3
2554,Earlie Vinson,30,F,Romanian,577165,3
2555,Roscoe Casey,35,M,Colombian,188888,2
2556,Reagan Finch,53,F,Irish,340105,4
2557,Shayne Crane,68,M,British,174223,3
2558,Milda Whitney,59,F,Latvian,938852,5
2559,Rudolf Short,30,M,Latvian,121275,4
2560,Le Buckley,63,F,Costa Rican,553136,3
2561,Norman Boyer,57,M,Ethiopian,945298,1
2562,Tien Blankenship,52,F,Chilean,207883,5
2563,Jan Walls,36,M,Brazilian,143125,1
2564,Maddie Hoffman,19,F,Ukrainian,613843,4
2565,Valentin Little,43,M,Bolivian,713118,1
2566,Karey Klein,41,F,English,832775,2
2567,Ashley Rosales,19,M,Irish,987543,4
2568,Beata Mendez,58,F,Belgian,170524,1
2569,Rob Cunningham,50,M,Cuban,772536,2
2570,Deadra Dillon,65,F,Swiss,836305,1
2571,Timmy Snyder,40,M,Argentinian,245046,0
2572,Jona Blevins,60,F,Swiss,783690,5
2573,Giuseppe Gamble,41,M,Cambodian,717994,2
2574,Nakisha Odom,62,F,Italian,483246,1
2575,Hershel Gates,35,M,Greek,526427,5
2576,Claretha Melton,51,F,Bolivian,437211,3
2577,Loyd Glenn,36,M,English,414284,1
2578,Larisa Gardner,34,F,British,702625,3
2579,Giovanni Hooper,19,M,Finnish,2888,0
2580,Kizzy Thompson,51,F,German,20693,2
2581,Carter Simmons,63,M,Ukrainian,998468,0
2582,Narcisa Cameron,62,F,Egyptian,389070,1
2583,Dong Whitaker,55,M,English,89787,4
2584,Sari Olsen,70,F,Taiwanese,849564,2
2585,Michael Kim,48,M,Argentinian,975939,0
2586,Tawna Briggs,65,F,Polish,397858,4
2587,Lester Everett,43,M,Argentinian,247239,4
2588,Sherika Mosley,41,F,Saudi,737928,0
2589,Benton Bolton,50,M,Uruguayan,539876,0
2590,Toccara Hayes,54,F,Ethiopian,827621,4
2591,Lyndon Stephens,38,M,Belgian,553442,5
2592,Jacquelynn Ware,29,F,Estonian,496549,5
2593,Courtney Watson,42,M,Saudi,771988,1
2594,Zetta Vega,65,F,Puerto Rican,780052,5
2595,Deangelo Fitzgerald,28,M,English,694462,5
2596,September Ferguson,34,F,Latvian,480827,2
2597,Solomon Workman,23,M,Saudi,459379,3
2598,Shanice Clemons,63,F,Jordanian,47539,2
2599,Fred Lane,18,M,Portuguese,208116,0
2600,Hee Wilkinson,35,F,Colombian,443206,0
2601,Eddy Maxwell,51,M,Canadian,662422,3
2602,Clotilde Everett,31,F,Dominican,108729,3
2603,Reynaldo Galloway,62,M,Latvian,490233,3
2604,Manda Combs,63,F,Israeli,729323,3
2605,Geraldo Burke,37,M,Cameroonian,525784,4
2606,Catherin Tillman,49,F,Salvadorian,594794,5
2607,Andre Matthews,59,M,Guatemalan,749939,5
2608,Song Crawford,48,F,Finnish,424218,1
2609,Matthew Horn,63,M,Argentinian,460844,0
2610,Becki Burke,68,F,Puerto Rican,997245,5
2611,Rayford York,20,M,Greek,387869,4
2612,Evelin Randolph,51,F,Guatemalan,639800,1
2613,Vernon Franks,51,M,Cameroonian,448620,0
2614,Eveline Terry,20,F,Belgian,599886,0
2615,Leonel Hurley,42,M,Guatemalan,848865,5
2616,Heidy Marshall,21,F,Spanish,806062,0
2617,German Mckinney,69,M,Jordanian,419748,4
2618,Altha Morgan,62,F,Greek,917438,0
2619,Kendall Bridges,59,M,Bolivian,31301,0
2620,Virgen Morton,53,F,Portuguese,891502,2
2621,Cordell Butler,39,M,Argentinian,90164,5
2622,Tilda Mclean,41,F,Romanian,852173,4
2623,Wilbur Riggs,60,M,Swedish,793877,3
2624,Denisha Lamb,65,F,Chilean,408379,0
2625,Josue Livingston,45,M,Afghan,651010,0
2626,Lucina Ewing,29,F,Greek,314989,2
2627,Dorian Mcdowell,65,M,Cambodian,179027,5
2628,Arlean Blackwell,20,F,Chinese,832325,5
2629,Terry Craig,33,M,Dutch,336336,5
2630,Darby Estes,45,F,Ethiopian,638186,3
2631,Chadwick Chen,30,M,Puerto Rican,417369,1
2632,Minta Fitzpatrick,43,F,Ukrainian,300936,1
2633,Carmelo Melendez,62,M,Estonian,904939,0
2634,Robbyn Flores,20,F,Argentinian,291425,3
2635,Irving Hobbs,24,M,Salvadorian,90657,2
2636,Daisey Nichols,60,F,Iranian,437979,4
2637,Freeman Donaldson,27,M,Japanese,16321,0
2638,Kaci Merrill,18,F,English,66276,2
2639,Cody Singleton,69,M,German,289208,4
2640,Marg Levine,46,F,Jordanian,426328,4
2641,Oscar Briggs,35,M,Finnish,356352,0
2642,Tasia Richard,58,F,Australian,434254,0
2643,Ward Alvarado,37,M,Cambodian,703731,0
2644,Elinore Justice,64,F,Puerto Rican,476306,0
2645,Israel Wood,69,M,Italian,670765,4
2646,Terrell Dennis,18,F,French,671892,1
2647,Sergio Bowen,30,M,Latvian,775912,2
2648,Seema O'neill,40,F,Puerto Rican,689620,0
2649,Jasper Vaughn,32,M,English,163125,5
2650,Bernardina Walls,62,F,Ecuadorian,777226,2
2651,Amado Weeks,50,M,Greek,318121,2
2652,Narcisa Carr,28,F,Egyptian,338889,4
2653,Leonard Acevedo,66,M,Estonian,190196,4
2654,Maxima Douglas,49,F,Ukrainian,521981,4
2655,Brain Sanchez,51,M,British,806771,5
2656,Hilde Lucas,66,F,Venezuelan,564216,3
2657,Damon Wheeler,45,M,Latvian,677795,0
2658,Georgann Jones,22,F,Estonian,696764,5
2659,Quincy Franklin,27,M,Belgian,604947,5
2660,Xuan Campos,29,F,Cuban,375192,0
2661,Ernie Moon,48,M,Spanish,495568,2
2662,Janetta Estes,68,F,Ecuadorian,146546,3
2663,Ned Dawson,28,M,Colombian,984761,2
2664,Tobi Noel,20,F,Greek,728963,4
2665,Amos Joyner,64,M,Costa Rican,561785,5
2666,Thora Nicholson,37,F,Ecuadorian,796233,3
2667,Gayle Hall,19,M,Chinese,247924,2
2668,Delta Trevino,35,F,French,468769,1
2669,Chuck Maxwell,34,M,Chilean,505511,4
2670,Lakiesha Thornton,67,F,Costa Rican,523578,3
2671,Jackie Dennis,44,M,Chilean,758486,2
2672,Debera Hines,22,F,Argentinian,962681,0
2673,Darryl Vega,41,M,Ecuadorian,475751,4
2674,Billye Massey,32,F,Afghan,294559,3
2675,Sol Moody,27,M,Venezuelan,648953,1
2676,Arlena Spears,30,F,Mexican,198017,3
2677,Lanny Franks,43,M,Romanian,530207,4
2678,Dimple Bullock,50,F,Russian,325726,4
2679,Blaine Vaughn,60,M,Chilean,103833,4
2680,Lean Rojas,29,F,Saudi,935303,2
2681,Josiah Kirkland,18,M,Taiwanese,258260,1
2682,Alix Fox,39,F,Taiwanese,552785,5
2683,Ronald Branch,37,M,Salvadorian,643762,0
2684,Neta Sparks,33,F,Estonian,410597,1
2685,Keven Snyder,33,M,Puerto Rican,868629,0
2686,Emiko Watts,28,F,Greek,639295,4
2687,Mauro Skinner,60,M,Finnish,363994,1
2688,Junko Green,28,F,Romanian,639889,0
2689,Josiah Jennings,69,M,Costa Rican,593281,5
2690,Marline Wells,56,F,Afghan,946247,1
2691,Jackie Sanford,59,M,Australian,550260,1
2692,Klara Mason,20,F,Canadian,165758,2
2693,Wilburn Anthony,28,M,German,461514,4
2694,Margareta Gay,57,F,Taiwanese,948983,2
2695,Winston Bolton,43,M,Danish,62881,4
2696,Margarett Cook,31,F,Taiwanese,21437,4
2697,Kris Mayer,18,M,Cambodian,382940,1
2698,Sunday Mcknight,24,F,Salvadorian,813390,0
2699,Darron Spears,53,M,Venezuelan,997753,2
2700,Kimbery Brewer,62,F,Cuban,383085,1
2701,Abe Spence,24,M,Egyptian,658816,0
2702,Johana Bruce,51,F,Mexican,16395,0
2703,Cortez Kinney,70,M,Uruguayan,126803,0
2704,Shizuko Buchanan,49,F,Dutch,156799,2
2705,Ernest Dodson,51,M,Belgian,115004,2
2706,Marketta Carney,33,F,Brazilian,895294,2
2707,Irvin Rasmussen,27,M,Bolivian,623352,3
2708,Luise Spears,62,F,Taiwanese,195790,4
2709,Willy Kim,40,M,Argentinian,215858,3
2710,Regine Ruiz,60,F,Canadian,238219,2
2711,Ignacio Chase,18,M,Ecuadorian,881321,5
2712,Celine Edwards,34,F,Bolivian,863409,5
2713,Rudolf Moses,33,M,Russian,431752,0
2714,Joslyn Jimenez,29,F,Latvian,379509,3
2715,Palmer Ellison,47,M,Russian,826562,5
2716,Belkis Sullivan,19,F,Finnish,64273,1
2717,Daren Hudson,36,M,Finnish,254314,3
2718,Melani Allison,35,F,Costa Rican,933617,5
2719,Denis Hunt,38,M,Iranian,591634,4
2720,Michiko Key,58,F,Uruguayan,762739,2
2721,Hong Vinson,37,M,Cambodian,969849,0
2722,Thi Griffith,26,F,Argentinian,946547,5
2723,Geraldo Shields,68,M,Irish,158546,1
2724,Ozella Castaneda,18,F,Egyptian,996848,2
2725,Jon Roth,67,M,Taiwanese,989429,4
2726,Karleen Contreras,18,F,French,935470,4
2727,Wilfred Knowles,57,M,Taiwanese,675473,4
2728,Spring Merrill,27,F,Israeli,708277,0
2729,Tod Kim,29,M,Venezuelan,416059,2
2730,Son Holman,64,F,Australian,174230,0
2731,Marc Rich,52,M,Cuban,142731,3
2732,Aja Guthrie,22,F,Colombian,370588,1
2733,Bud Price,32,M,Costa Rican,642440,4
2734,Beata Neal,18,F,Ethiopian,138740,4
2735,Harland Schroeder,22,M,Swedish,800451,3
2736,Cythia Parks,55,F,Ecuadorian,878558,5
2737,Rhett Rios,57,M,Saudi,950996,0
2738,Leoma Osborn,27,F,German,328095,0
2739,Ellsworth Sanford,45,M,Venezuelan,902434,4
2740,Eric Valdez,49,F,Finnish,814270,1
2741,Tony O'brien,53,M,Cambodian,301796,2
2742,Man Barker,36,F,French,83440,4
2743,Frances Evans,32,M,Ukrainian,159647,2
2744,Alyse Sellers,67,F,Cuban,40242,3
2745,Toney Warner,34,M,Italian,442557,4
2746,Shyla Nieves,30,F,Canadian,527052,5
2747,Filiberto Blankenship,35,M,Puerto Rican,93741,0
2748,Blake Sullivan,33,F,Argentinian,653712,4
2749,Richard Walls,23,M,Cameroonian,392593,1
2750,Giuseppina Frederick,28,F,British,845457,1
2751,Jamey Burke,68,M,Dutch,931926,0
2752,Mozella Parrish,23,F,Afghan,194880,4
2753,Mason O'donnell,40,M,Irish,556357,3
2754,China Weiss,65,F,Estonian,769434,5
2755,Tomas Webb,64,M,Brazilian,653437,2
2756,Debroah Mcfarland,26,F,Dutch,109127,3
2757,Rusty Farley,27,M,Chinese,316561,1
2758,Kimiko Barrett,25,F,Dominican,446542,0
2759,Orval Knapp,18,M,Chinese,464911,3
2760,Lael Carroll,39,F,Ukrainian,137067,0
2761,Kermit Rosales,35,M,Latvian,219455,3
2762,Maxima Mcpherson,59,F,Saudi,433625,5
2763,Orville Chan,51,M,Brazilian,559665,5
2764,Karyl Murphy,40,F,Belgian,833599,5
2765,Chance Price,19,M,Spanish,477863,1
2766,Larhonda Gaines,18,F,Romanian,166761,3
2767,Rosario Berg,23,M,Costa Rican,715716,2
2768,Margart English,54,F,Italian,241456,2
2769,Domenic England,52,M,Saudi,456274,4
2770,Queenie Pratt,31,F,Japanese,364045,3
2771,Keneth French,70,M,English,835359,3
2772,Elke Stafford,47,F,Spanish,181899,0
2773,Jc Key,35,M,Danish,458600,4
2774,Jack Reid,22,F,Italian,621544,5
2775,Trenton Soto,51,M,Colombian,670385,2
2776,Nakisha Gutierrez,64,F,Cambodian,395389,0
2777,Courtney Whitaker,39,M,Mexican,286419,5
2778,Afton Rollins,56,F,Estonian,36239,4
2779,Lamar Duffy,70,M,Venezuelan,453226,5
2780,Kareen Huffman,62,F,Argentinian,467681,5
2781,Major Pruitt,56,M,Iranian,850317,0
2782,Melida Mcintyre,19,F,Cambodian,158256,3
2783,Gerry Holden,29,M,Dutch,380528,0
2784,Teresia Sherman,42,F,Taiwanese,343759,2
2785,Aaron Hudson,33,M,Taiwanese,129537,3
2786,Margorie Jacobs,28,F,Italian,905730,5
2787,Ralph Dale,19,M,Brazilian,651867,5
2788,Anya Acevedo,51,F,Saudi,519467,3
2789,Dwayne Hebert,42,M,Romanian,373744,4
2790,Sharen Dalton,22,F,Iranian,535586,3
2791,Keven Payne,22,M,Italian,391026,3
2792,Fredda Brooks,62,F,Cuban,865182,2
2793,Donnell Castillo,25,M,Belgian,914252,2
2794,Anisha Mcgee,58,F,Puerto Rican,372307,3
2795,Orval Wyatt,26,M,Dutch,398409,3
2796,Jetta Elliott,66,F,French,979894,5
2797,Lamont Waller,62,M,Cambodian,937260,4
2798,Thalia Hendricks,42,F,Dutch,702625,4
2799,Cedrick Bowers,26,M,Swedish,114139,0
2800,Somer Britt,30,F,Colombian,473813,4
2801,Alonso Leach,56,M,Mexican,779785,3
2802,Stephen Barr,33,F,Afghan,350161,5
2803,Aubrey Snyder,59,M,Iranian,380732,2
2804,Sebrina Frost,42,F,Ethiopian,188592,2
2805,Rodolfo Snider,43,M,Estonian,241617,1
2806,Shavon Gomez,49,F,Danish,891730,3
2807,Grant Rivers,19,M,Iranian,457256,0
2808,Quyen Monroe,42,F,Chinese,907658,0
2809,Rich Wilcox,51,M,Cameroonian,748277,1
2810,Janyce Gonzales,28,F,Taiwanese,170065,2
2811,Jayson Holland,34,M,Canadian,393394,1
2812,Tayna Bradford,41,F,Portuguese,113488,0
2813,Jamaal Hicks,68,M,Greek,746232,2
2814,Sharice Pratt,54,F,Estonian,244486,0
2815,Abram Hayden,38,M,Spanish,659751,0
2816,Celinda Dunlap,65,F,Saudi,602734,1
2817,Fritz Cabrera,29,M,French,244533,5
2818,Clarisa Holder,30,F,Dutch,322134,5
2819,Elton Banks,33,M,Cambodian,633077,3
2820,Albertina Edwards,48,F,Saudi,657090,2
2821,Brendan Conner,68,M,Chilean,836285,4
2822,Silva Ayers,67,F,Australian,457529,3
2823,Scottie Mckay,62,M,Dominican,461848,4
2824,Mabelle Bullock,39,F,Estonian,676890,5
2825,Herbert Banks,64,M,Brazilian,555629,0
2826,Mario Sosa,25,F,Ukrainian,953156,4
2827,Ramiro Edwards,61,M,Saudi,425134,1
2828,Shizue Barber,20,F,Estonian,437034,1
2829,Agustin Hancock,26,M,Chilean,901208,0
2830,Eura Adams,41,F,Puerto Rican,404892,2
2831,Garrett Deleon,55,M,Israeli,381396,1
2832,Jackqueline Day,31,F,Chilean,739527,2
2833,Linwood Kane,45,M,Latvian,409928,1
2834,Emmie Everett,33,F,Irish,956576,1
2835,Genaro Espinoza,30,M,Canadian,78185,1
2836,Danyelle Marsh,34,F,French,251714,3
2837,Adan Alvarez,26,M,Danish,12976,4
2838,Kimberli Gibbs,60,F,Brazilian,764272,0
2839,Winfred Crawford,62,M,Iranian,400873,0
2840,Karena Gould,49,F,Argentinian,20088,2
2841,Kristofer Chen,45,M,Jordanian,517406,4
2842,Rubie Drake,51,F,Japanese,682560,0
2843,Darrel Hansen,69,M,Estonian,742340,1
2844,Serina Garrett,26,F,Ukrainian,8018,2
2845,James Chandler,42,M,Taiwanese,919370,1
2846,Brigid Drake,20,F,Ethiopian,615235,2
2847,Gus Bailey,42,M,Ethiopian,148315,5
2848,Ashanti Mcdonald,45,F,Guatemalan,306746,4
2849,Olen Yates,63,M,Polish,793156,0
2850,Chau Wolfe,34,F,Cameroonian,225684,2
2851,Clair Baldwin,22,M,Jordanian,632744,3
2852,Buena Gordon,58,F,Egyptian,821706,4
2853,Terry Boyer,61,M,Latvian,297409,1
2854,Carmelina Bennett,27,F,Argentinian,609123,5
2855,Elroy Shields,34,M,Iranian,649220,1
2856,Farah Hurst,27,F,Irish,705560,4
2857,Avery Greer,52,M,Afghan,51001,1
2858,Alia Berry,34,F,Italian,175891,4
2859,Cyril Chan,27,M,Afghan,778717,3
2860,Chia Anderson,61,F,French,917796,0
2861,Jan Weaver,35,M,Dutch,852124,5
2862,Sharolyn Hayden,56,F,Polish,58483,4
2863,Gerry Wade,18,M,German,937209,0
2864,Mitchell Chavez,62,F,Salvadorian,243050,3
2865,Sergio Howard,27,M,Belgian,163018,3
2866,Ula Yang,23,F,Uruguayan,102651,0
2867,Malcolm Mcbride,50,M,Taiwanese,755865,4
2868,Reena Dennis,43,F,British,351442,2
2869,Donald Franks,49,M,Costa Rican,771451,3
2870,Ka Shields,21,F,Ecuadorian,177154,2
2871,Buster Santiago,35,M,Polish,87408,4
2872,Justa Bray,56,F,Chinese,319432,2
2873,Chase Lopez,57,M,Japanese,589043,5
2874,Arcelia Lynch,37,F,Saudi,684481,0
2875,Mitchell Petersen,28,M,Taiwanese,847481,0
2876,Oda Lynch,47,F,British,91693,2
2877,Lloyd Estes,68,M,Argentinian,794630,0
2878,Kizzie O'neil,60,F,Italian,903746,1
2879,Isiah Riggs,26,M,Irish,610403,1
2880,Magaly Stewart,33,F,Egyptian,76498,5
2881,Bobby Patel,42,M,Guatemalan,487657,3
2882,Deane Molina,54,F,Ethiopian,163550,0
2883,Mario Mcbride,59,M,Italian,594594,0
2884,Rea Franco,26,F,Polish,541550,3
2885,Augustine Norris,36,M,Irish,848095,4
2886,Sharleen Merrill,32,F,Colombian,485271,3
2887,Eric Buck,63,M,French,776189,0
2888,Alica Davenport,36,F,Cambodian,151962,4
2889,Werner Hernandez,48,M,Uruguayan,930929,3
2890,Yoshie Drake,37,F,Brazilian,477054,5
2891,Granville Head,52,M,Israeli,69454,5
2892,Janella Dennis,30,F,Swiss,806867,2
2893,Nathanael Fletcher,70,M,British,887807,1
2894,Patria Rhodes,20,F,Danish,991340,1
2895,Tad Mclean,50,M,Finnish,583891,0
2896,Mario Maldonado,67,F,Portuguese,431553,4
2897,Lindsay Peck,49,M,Portuguese,931730,5
2898,Linh Haley,51,F,Japanese,140055,3
2899,Ernest Donaldson,34,M,Bolivian,603409,4
2900,Neda Holland,42,F,Egyptian,420544,3
2901,Micah Bullock,41,M,Afghan,509746,0
2902,Tereasa Hurst,45,F,Mexican,94918,2
2903,Rosendo Frederick,43,M,Estonian,409206,3
2904,Hilma Mann,51,F,Israeli,734137,0
2905,Aldo Michael,25,M,Canadian,213161,4
2906,Emiko Marks,54,F,Chilean,225122,4
2907,Vernon Dudley,27,M,Portuguese,583971,4
2908,Kelsie Cabrera,27,F,Salvadorian,82953,2
2909,Gary Parsons,30,M,English,410571,2
2910,Ema Hyde,45,F,Colombian,923266,3
2911,Rolando Ferrell,25,M,Colombian,702885,4
2912,Maybell Parks,30,F,Portuguese,517855,5
2913,Stanford Park,69,M,Romanian,543015,4
2914,Antonietta Kemp,44,F,Estonian,957011,4
2915,Jarred Simpson,30,M,Ethiopian,783447,5
2916,Milda Perez,41,F,Colombian,899039,3
2917,Emery Ortiz,39,M,English,388646,4
2918,Tatum Steele,67,F,Italian,395448,5
2919,Monte Rosales,24,M,Iranian,573377,1
2920,Leonia Jordan,50,F,Guatemalan,246416,5
2921,Eddy Matthews,37,M,Venezuelan,910416,4
2922,Celesta Blankenship,38,F,Jordanian,398077,4
2923,Brian Briggs,67,M,British,672836,2
2924,Corliss Wooten,28,F,Bolivian,989432,5
2925,Brenton Carver,31,M,Dutch,231538,1
2926,Claretta Shelton,68,F,Argentinian,560325,0
2927,Don Wilcox,27,M,Jordanian,526202,1
2928,Shona Zimmerman,28,F,Romanian,397026,4
2929,Frank Haley,52,M,Polish,984078,4
2930,Marylouise Weber,49,F,Italian,745588,3
2931,Hank Norman,35,M,Egyptian,453559,1
2932,Dodie Pacheco,70,F,Colombian,238147,4
2933,Burl Ramsey,40,M,Saudi,937519,1
2934,Tawny Hurst,36,F,Spanish,983216,1
2935,Joel Guthrie,40,M,Danish,191884,1
2936,Sirena Boyd,23,F,Latvian,838543,4
2937,Chad Payne,29,M,Romanian,473771,3
2938,Gigi O'connor,55,F,Danish,33656,1
2939,Odell Duke,26,M,Argentinian,42728,2
2940,Tandy Berger,28,F,Egyptian,519643,4
2941,Merrill Mcbride,68,M,Romanian,236243,3
2942,Latashia Skinner,22,F,Guatemalan,510478,0
2943,Renaldo Mccullough,40,M,Chinese,268188,4
2944,Gita Carey,57,F,Australian,774746,4
2945,Timothy Carver,62,M,Mexican,39156,4
2946,Marilu Guzman,52,F,Dutch,834716,2
2947,Sol Hammond,67,M,Finnish,64785,5
2948,Carletta Davis,57,F,Jordanian,618208,3
2949,Edgardo Hahn,41,M,Uruguayan,566619,5
2950,Lizzette Petersen,40,F,Chinese,304543,3
2951,Ian Santos,48,M,Taiwanese,537421,3
2952,Piper Sharpe,47,F,Ethiopian,388076,1
2953,Denis Benton,68,M,German,573633,1
2954,Karma Noble,45,F,English,911313,5
2955,Kelley Potter,53,M,Israeli,776747,2
2956,Jannet Christensen,40,F,Spanish,182994,3
2957,Peter Carpenter,47,M,Italian,272531,1
2958,Sparkle Kline,32,F,Brazilian,447884,1
2959,Tracey Brady,28,M,Afghan,64345,4
2960,Lala Carlson,62,F,Mexican,750576,2
2961,Gilbert Chen,40,M,Bolivian,755417,4
2962,Lael Jones,42,F,Canadian,388668,2
2963,Scottie Hunter,29,M,Estonian,328351,0
2964,Jinny Hardin,63,F,Russian,10770,2
2965,Jerrold Ruiz,38,M,Jordanian,93766,4
2966,Dorian Irwin,30,F,Afghan,650463,4
2967,Lawerence Leblanc,63,M,Chinese,238623,0
2968,Dorian Tran,30,F,Polish,830275,4
2969,Lincoln Fields,40,M,Portuguese,391357,0
2970,Hsiu Munoz,35,F,Brazilian,249090,0
2971,Jamel Miller,69,M,Swiss,487029,0
2972,Bunny Dorsey,49,F,Latvian,515200,0
2973,Guadalupe Lowe,56,M,Guatemalan,406966,2
2974,Charita Colon,35,F,Portuguese,591344,0
2975,Michale Manning,70,M,Bolivian,730890,3
2976,Loree Rios,67,F,Dominican,811890,0
2977,Tommy Lyons,33,M,Italian,136991,4
